state,district,category,type,date,crimes
Sabah,Penampang,Assault,Causing Injury,2017-01-01,27
Sabah,Penampang,Assault,Causing Injury,2018-01-01,31
Sabah,Penampang,Assault,Causing Injury,2019-01-01,17
Sabah,Penampang,Assault,Causing Injury,2020-01-01,9
Sabah,Penampang,Assault,Causing Injury,2021-01-01,8
Sabah,Penampang,Assault,Causing Injury,2022-01-01,9
Sabah,Penampang,Assault,Causing Injury,2023-01-01,13
Sabah,Penampang,Assault,Murder,2016-01-01,1
Sabah,Penampang,Assault,Murder,2017-01-01,1
Sabah,Penampang,Assault,Murder,2018-01-01,1
Sabah,Penampang,Assault,Murder,2019-01-01,1
Sabah,Penampang,Assault,Murder,2020-01-01,0
Sabah,Penampang,Assault,Murder,2021-01-01,1
Sabah,Penampang,Assault,Murder,2022-01-01,1
Sabah,Penampang,Assault,Murder,2023-01-01,2
Sabah,Penampang,Assault,Rape,2016-01-01,15
Sabah,Penampang,Assault,Rape,2017-01-01,21
Sabah,Penampang,Assault,Rape,2018-01-01,26
Sabah,Penampang,Assault,Rape,2019-01-01,24
Sabah,Penampang,Assault,Rape,2020-01-01,14
Sabah,Penampang,Assault,Rape,2021-01-01,15
Sabah,Penampang,Assault,Rape,2022-01-01,15
Sabah,Penampang,Assault,Rape,2023-01-01,25
Sabah,Penampang,Assault,Robbery Gang Armed,2016-01-01,1
Sabah,Penampang,Assault,Robbery Gang Armed,2017-01-01,0
Sabah,Penampang,Assault,Robbery Gang Armed,2018-01-01,0
Sabah,Penampang,Assault,Robbery Gang Armed,2019-01-01,0
Sabah,Penampang,Assault,Robbery Gang Armed,2020-01-01,1
Sabah,Penampang,Assault,Robbery Gang Armed,2021-01-01,0
Sabah,Penampang,Assault,Robbery Gang Armed,2022-01-01,0
Sabah,Penampang,Assault,Robbery Gang Armed,2023-01-01,0
Sabah,Penampang,Assault,Robbery Gang Unarmed,2016-01-01,4
Sabah,Penampang,Assault,Robbery Gang Unarmed,2017-01-01,16
Sabah,Penampang,Assault,Robbery Gang Unarmed,2018-01-01,10
Sabah,Penampang,Assault,Robbery Gang Unarmed,2019-01-01,11
Sabah,Penampang,Assault,Robbery Gang Unarmed,2020-01-01,2
Sabah,Penampang,Assault,Robbery Gang Unarmed,2021-01-01,3
Sabah,Penampang,Assault,Robbery Gang Unarmed,2022-01-01,4
Sabah,Penampang,Assault,Robbery Gang Unarmed,2023-01-01,2
Sabah,Penampang,Assault,Robbery Solo Armed,2016-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2017-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2018-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2019-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2020-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2021-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2022-01-01,0
Sabah,Penampang,Assault,Robbery Solo Armed,2023-01-01,0
Sabah,Penampang,Assault,Robbery Solo Unarmed,2016-01-01,8
Sabah,Penampang,Assault,Robbery Solo Unarmed,2017-01-01,10
Sabah,Penampang,Assault,Robbery Solo Unarmed,2018-01-01,10
Sabah,Penampang,Assault,Robbery Solo Unarmed,2019-01-01,14
Sabah,Penampang,Assault,Robbery Solo Unarmed,2020-01-01,2
Sabah,Penampang,Assault,Robbery Solo Unarmed,2021-01-01,1
Sabah,Penampang,Assault,Robbery Solo Unarmed,2022-01-01,6
Sabah,Penampang,Assault,Robbery Solo Unarmed,2023-01-01,2
Sabah,Penampang,Property,all,2016-01-01,383
Sabah,Penampang,Property,all,2017-01-01,538
Sabah,Penampang,Property,all,2018-01-01,526
Sabah,Penampang,Property,all,2019-01-01,496
Sabah,Penampang,Property,all,2020-01-01,261
Sabah,Penampang,Property,all,2021-01-01,213
Sabah,Penampang,Property,all,2022-01-01,231
Sabah,Penampang,Property,all,2023-01-01,216
Sabah,Penampang,Property,Break In,2016-01-01,147
Sabah,Penampang,Property,Break In,2017-01-01,187
Sabah,Penampang,Property,Break In,2018-01-01,201
Sabah,Penampang,Property,Break In,2019-01-01,185
Sabah,Penampang,Property,Break In,2020-01-01,104
Sabah,Penampang,Property,Break In,2021-01-01,80
Sabah,Penampang,Property,Break In,2022-01-01,94
Sabah,Penampang,Property,Break In,2023-01-01,92
Sabah,Penampang,Property,Theft Other,2016-01-01,97
Sabah,Penampang,Property,Theft Other,2017-01-01,229
Sabah,Penampang,Property,Theft Other,2018-01-01,231
Sabah,Penampang,Property,Theft Other,2019-01-01,231
Sabah,Penampang,Property,Theft Other,2020-01-01,104
Sabah,Penampang,Property,Theft Other,2021-01-01,89
Sabah,Penampang,Property,Theft Other,2022-01-01,74
Sabah,Penampang,Property,Theft Other,2023-01-01,75
Sabah,Penampang,Property,Theft Vehicle Lorry,2016-01-01,29
Sabah,Penampang,Property,Theft Vehicle Lorry,2017-01-01,30
Sabah,Penampang,Property,Theft Vehicle Lorry,2018-01-01,14
Sabah,Penampang,Property,Theft Vehicle Lorry,2019-01-01,15
Sabah,Penampang,Property,Theft Vehicle Lorry,2020-01-01,8
Sabah,Penampang,Property,Theft Vehicle Lorry,2021-01-01,4
Sabah,Penampang,Property,Theft Vehicle Lorry,2022-01-01,3
Sabah,Penampang,Property,Theft Vehicle Lorry,2023-01-01,4
Sabah,Penampang,Property,Theft Vehicle Motocar,2016-01-01,25
Sabah,Penampang,Property,Theft Vehicle Motocar,2017-01-01,32
Sabah,Penampang,Property,Theft Vehicle Motocar,2018-01-01,15
Sabah,Penampang,Property,Theft Vehicle Motocar,2019-01-01,21
Sabah,Penampang,Property,Theft Vehicle Motocar,2020-01-01,11
Sabah,Penampang,Property,Theft Vehicle Motocar,2021-01-01,10
Sabah,Penampang,Property,Theft Vehicle Motocar,2022-01-01,10
Sabah,Penampang,Property,Theft Vehicle Motocar,2023-01-01,7
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2016-01-01,85
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2017-01-01,60
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2018-01-01,65
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2019-01-01,44
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2020-01-01,34
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2021-01-01,30
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2022-01-01,50
Sabah,Penampang,Property,Theft Vehicle Motorcycle,2023-01-01,38
Sabah,Ranau,Assault,all,2016-01-01,20
Sabah,Ranau,Assault,all,2017-01-01,16
Sabah,Ranau,Assault,all,2018-01-01,10
Sabah,Ranau,Assault,all,2019-01-01,18
Sabah,Ranau,Assault,all,2020-01-01,11
Sabah,Ranau,Assault,all,2021-01-01,10
Sabah,Ranau,Assault,all,2022-01-01,8
Sabah,Ranau,Assault,all,2023-01-01,9
Sabah,Ranau,Assault,Causing Injury,2016-01-01,9
Sabah,Ranau,Assault,Causing Injury,2017-01-01,5
Sabah,Ranau,Assault,Causing Injury,2018-01-01,4
Sabah,Ranau,Assault,Causing Injury,2019-01-01,6
Sabah,Ranau,Assault,Causing Injury,2020-01-01,7
Sabah,Ranau,Assault,Causing Injury,2021-01-01,5
Sabah,Ranau,Assault,Causing Injury,2022-01-01,6
Sabah,Ranau,Assault,Causing Injury,2023-01-01,3
Sabah,Ranau,Assault,Murder,2016-01-01,1
Sabah,Ranau,Assault,Murder,2017-01-01,3
Sabah,Ranau,Assault,Murder,2018-01-01,2
Sabah,Ranau,Assault,Murder,2019-01-01,3
Sabah,Ranau,Assault,Murder,2020-01-01,0
Sabah,Ranau,Assault,Murder,2021-01-01,1
Sabah,Ranau,Assault,Murder,2022-01-01,0
Sabah,Ranau,Assault,Murder,2023-01-01,1
Sabah,Ranau,Assault,Rape,2016-01-01,10
Sabah,Ranau,Assault,Rape,2017-01-01,7
Sabah,Ranau,Assault,Rape,2018-01-01,4
Sabah,Ranau,Assault,Rape,2019-01-01,7
Sabah,Ranau,Assault,Rape,2020-01-01,4
Sabah,Ranau,Assault,Rape,2021-01-01,0
Sabah,Ranau,Assault,Rape,2022-01-01,2
Sabah,Ranau,Assault,Rape,2023-01-01,4
Sabah,Ranau,Assault,Robbery Gang Armed,2016-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2017-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2018-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2019-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2020-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2021-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2022-01-01,0
Sabah,Ranau,Assault,Robbery Gang Armed,2023-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2016-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2017-01-01,1
Sabah,Ranau,Assault,Robbery Gang Unarmed,2018-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2019-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2020-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2021-01-01,2
Sabah,Ranau,Assault,Robbery Gang Unarmed,2022-01-01,0
Sabah,Ranau,Assault,Robbery Gang Unarmed,2023-01-01,1
Sabah,Ranau,Assault,Robbery Solo Armed,2016-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2017-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2018-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2019-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2020-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2021-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2022-01-01,0
Sabah,Ranau,Assault,Robbery Solo Armed,2023-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2016-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2017-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2018-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2019-01-01,2
Sabah,Ranau,Assault,Robbery Solo Unarmed,2020-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2021-01-01,2
Sabah,Ranau,Assault,Robbery Solo Unarmed,2022-01-01,0
Sabah,Ranau,Assault,Robbery Solo Unarmed,2023-01-01,0
Sabah,Ranau,Property,all,2016-01-01,77
Sabah,Ranau,Property,all,2017-01-01,57
Sabah,Ranau,Property,all,2018-01-01,56
Sabah,Ranau,Property,all,2019-01-01,79
Sabah,Ranau,Property,all,2020-01-01,46
Sabah,Ranau,Property,all,2021-01-01,49
Sabah,Ranau,Property,all,2022-01-01,66
Sabah,Ranau,Property,all,2023-01-01,70
Sabah,Ranau,Property,Break In,2016-01-01,26
Sabah,Ranau,Property,Break In,2017-01-01,21
Sabah,Ranau,Property,Break In,2018-01-01,26
Sabah,Ranau,Property,Break In,2019-01-01,33
Sabah,Ranau,Property,Break In,2020-01-01,21
Sabah,Ranau,Property,Break In,2021-01-01,20
Sabah,Ranau,Property,Break In,2022-01-01,25
Sabah,Ranau,Property,Break In,2023-01-01,25
Sabah,Ranau,Property,Theft Other,2016-01-01,32
Sabah,Ranau,Property,Theft Other,2017-01-01,26
Sabah,Ranau,Property,Theft Other,2018-01-01,21
Sabah,Ranau,Property,Theft Other,2019-01-01,33
Sabah,Ranau,Property,Theft Other,2020-01-01,19
Sabah,Ranau,Property,Theft Other,2021-01-01,24
Sabah,Ranau,Property,Theft Other,2022-01-01,32
Sabah,Ranau,Property,Theft Other,2023-01-01,34
Sabah,Ranau,Property,Theft Vehicle Lorry,2016-01-01,1
Sabah,Ranau,Property,Theft Vehicle Lorry,2017-01-01,1
Sabah,Ranau,Property,Theft Vehicle Lorry,2018-01-01,0
Sabah,Ranau,Property,Theft Vehicle Lorry,2019-01-01,2
Sabah,Ranau,Property,Theft Vehicle Lorry,2020-01-01,1
Sabah,Ranau,Property,Theft Vehicle Lorry,2021-01-01,0
Sabah,Ranau,Property,Theft Vehicle Lorry,2022-01-01,2
Sabah,Ranau,Property,Theft Vehicle Lorry,2023-01-01,0
Sabah,Ranau,Property,Theft Vehicle Motocar,2016-01-01,4
Sabah,Ranau,Property,Theft Vehicle Motocar,2017-01-01,5
Sabah,Ranau,Property,Theft Vehicle Motocar,2018-01-01,3
Sabah,Ranau,Property,Theft Vehicle Motocar,2019-01-01,5
Sabah,Ranau,Property,Theft Vehicle Motocar,2020-01-01,1
Sabah,Ranau,Property,Theft Vehicle Motocar,2021-01-01,0
Sabah,Ranau,Property,Theft Vehicle Motocar,2022-01-01,3
Sabah,Ranau,Property,Theft Vehicle Motocar,2023-01-01,2
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2016-01-01,14
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2017-01-01,4
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2018-01-01,6
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2019-01-01,6
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2020-01-01,4
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2021-01-01,5
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2022-01-01,4
Sabah,Ranau,Property,Theft Vehicle Motorcycle,2023-01-01,9
Sabah,Sandakan,Assault,all,2016-01-01,46
Sabah,Sandakan,Assault,all,2017-01-01,86
Sabah,Sandakan,Assault,all,2018-01-01,49
Sabah,Sandakan,Assault,all,2019-01-01,74
Sabah,Sandakan,Assault,all,2020-01-01,49
Sabah,Sandakan,Assault,all,2021-01-01,51
Sabah,Sandakan,Assault,all,2022-01-01,47
Sabah,Sandakan,Assault,all,2023-01-01,47
Sabah,Sandakan,Assault,Causing Injury,2016-01-01,10
Sabah,Sandakan,Assault,Causing Injury,2017-01-01,17
Sabah,Sandakan,Assault,Causing Injury,2018-01-01,12
Sabah,Sandakan,Assault,Causing Injury,2019-01-01,30
Sabah,Sandakan,Assault,Causing Injury,2020-01-01,18
Sabah,Sandakan,Assault,Causing Injury,2021-01-01,18
Sabah,Sandakan,Assault,Causing Injury,2022-01-01,10
Sabah,Sandakan,Assault,Causing Injury,2023-01-01,12
Sabah,Sandakan,Assault,Murder,2016-01-01,4
Sabah,Sandakan,Assault,Murder,2017-01-01,3
Sabah,Sandakan,Assault,Murder,2018-01-01,1
Sabah,Sandakan,Assault,Murder,2019-01-01,1
Sabah,Sandakan,Assault,Murder,2020-01-01,0
Sabah,Sandakan,Assault,Murder,2021-01-01,1
Sabah,Sandakan,Assault,Murder,2022-01-01,5
Sabah,Sandakan,Assault,Murder,2023-01-01,1
Sabah,Sandakan,Assault,Rape,2016-01-01,1
Sabah,Sandakan,Assault,Rape,2017-01-01,11
Sabah,Sandakan,Assault,Rape,2018-01-01,12
Sabah,Sandakan,Assault,Rape,2019-01-01,19
Sabah,Sandakan,Assault,Rape,2020-01-01,10
Sabah,Sandakan,Assault,Rape,2021-01-01,13
Sabah,Sandakan,Assault,Rape,2022-01-01,19
Sabah,Sandakan,Assault,Rape,2023-01-01,19
Sabah,Sandakan,Assault,Robbery Gang Armed,2016-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2017-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2018-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2019-01-01,1
Sabah,Sandakan,Assault,Robbery Gang Armed,2020-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2021-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2022-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Armed,2023-01-01,0
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2016-01-01,23
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2017-01-01,29
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2018-01-01,10
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2019-01-01,7
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2020-01-01,12
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2021-01-01,6
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2022-01-01,5
Sabah,Sandakan,Assault,Robbery Gang Unarmed,2023-01-01,5
Sabah,Sandakan,Assault,Robbery Solo Armed,2016-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2017-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2018-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2019-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2020-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2021-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2022-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Armed,2023-01-01,0
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2016-01-01,8
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2017-01-01,26
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2018-01-01,14
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2019-01-01,16
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2020-01-01,9
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2021-01-01,13
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2022-01-01,8
Sabah,Sandakan,Assault,Robbery Solo Unarmed,2023-01-01,10
Sabah,Sandakan,Property,all,2016-01-01,430
Sabah,Sandakan,Property,all,2017-01-01,547
Sabah,Sandakan,Property,all,2018-01-01,587
Sabah,Sandakan,Property,all,2019-01-01,533
Sabah,Sandakan,Property,all,2020-01-01,481
Sabah,Sandakan,Property,all,2021-01-01,436
Sabah,Sandakan,Property,all,2022-01-01,521
Sabah,Sandakan,Property,all,2023-01-01,494
Sabah,Sandakan,Property,Break In,2016-01-01,230
